Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR
847,985.016393442623,976.0,60.345043884473014,36.329969263222154,36.32116004021164,1.661026560392992,60.91269180840795
848,963.1746031746031,961.0,31.786759588860104,18.739728369291768,18.668788746381594,1.6962230701779069,62.294001318391565
849,972.4032258064516,972.5,25.064728898503233,20.035214899410832,20.02448112006707,1.251033693641105,61.702798188724316
850,974.8064516129032,969.0,32.753152377057624,21.401700560592047,21.396049084359408,1.5303995252306042,61.550680035739106
851,966.6349206349206,961.0,27.770203048855326,19.476619564940403,19.343390431408192,1.4258225333334584,62.07100397385793
852,962.5555555555555,954.0,31.76290028028246,19.875824186603538,19.773305510765276,1.5980670779776218,62.33406441186656
853,954.1111111111111,953.0,23.362642212437883,19.802248161712964,19.795520783251067,1.1797974665123545,62.88575754046815
854,929.5692307692308,914.0,148.86400290515752,49.6205917437509,49.61929034770021,3.000044894142261,64.54602628181787
855,875.0,891.0,150.29150419063632,95.1701263064018,95.0417682719707,1.5791878189461506,68.57142857142857
856,992.5573770491803,1000.0,112.467776746208,62.258734327000255,61.970555284120394,1.8064578080803224,60.44990585670399
857,766.2151898734177,765.0,124.80807249189118,31.481985080604186,31.435774563695112,3.96442829676533,78.30698319869158
858,960.5714285714286,961.0,84.39960021828777,56.84912119501199,56.81335938289908,1.4846245367411783,62.462819750148725
859,977.1935483870968,969.0,78.92725084607108,45.86223132704167,45.86148126243915,1.7209640386496707,61.40032350708084
860,1003.25,1008.0,56.72848343939166,32.54983141928278,32.453028837443355,1.7428195774244548,59.8056316969848
861,1021.0508474576271,1008.0,74.4000691927903,47.445431450427776,47.369132571440964,1.5681187190915407,58.76298927658444
862,1006.7666666666667,984.5,107.84176164898066,72.8294967250244,72.82899183110207,1.4807429200856466,59.59672880177466
863,1014.7166666666667,1016.0,44.36894246604888,23.963248697444868,23.9188756282269,1.8515412090506664,59.129806349884205
864,1003.25,1007.0,28.427466178562824,21.002017659327684,20.998077913706645,1.3535588170471446,59.8056316969848
865,1003.2666666666667,1008.0,24.097625516958217,22.082280648612088,22.050384966293336,1.0912652501983666,59.804638181939
866,999.2295081967213,1000.0,21.57365837830254,18.545439691021976,18.54112546026625,1.1632864325533654,60.04626515511952
867,1015.8833333333333,1015.0,25.25806251916845,20.850964290996394,20.840483882514338,1.2113618423909092,59.06190015257658
868,985.5245901639345,984.0,29.01588403739198,20.92844953645635,20.928024804606434,1.3864325681101084,60.881281501072905
869,1009.7666666666667,1000.0,94.02612521114662,53.20411606353117,53.151174965115906,1.7672716355040987,59.41966791007824
870,1002.6,1003.5,27.849117281043817,19.5889972576271,19.581487308600735,1.4216714063911866,59.844404548174744
871,979.4677419354839,977.0,21.335807961095767,18.16770689356507,18.165813360828842,1.1743808993667122,61.25776013964134
872,997.1803278688525,993.0,46.434338691625264,30.52785613173647,30.520935437826935,1.5210481368638449,60.16965870980469
873,988.2131147540983,992.0,35.01012254280527,24.74907405675345,24.74781135104005,1.414603328695112,60.7156483800866
874,990.2786885245902,992.0,32.857931221878104,27.542391568876756,27.531249921175434,1.1929948472233607,60.58900458556128
875,981.7258064516129,977.0,28.308307999048452,22.362146001010096,22.362146001010096,1.2659030129652926,61.11686135344275
876,974.4193548387096,980.5,76.90076311276567,31.542581159909982,31.505714577859404,2.4379984226054736,61.5751315920151
877,996.672131147541,992.0,92.12175146065951,72.10871422142172,72.09699485184294,1.2775397877402785,60.20033883250818
878,998.1967213114754,1000.0,26.272106801845535,23.43999431171717,23.439615089748287,1.120823941015747,60.10839218262441
879,995.1311475409836,992.0,24.522639529684028,21.774602943184366,21.77296999084466,1.1262037518511823,60.29356045006013
880,976.0645161290323,969.0,80.12608430502635,45.5195868487978,45.51883113806001,1.7602550869185345,61.47134642078128
881,989.1147540983607,984.0,53.190686464632854,34.36398308306727,34.1550834023608,1.5478615018537354,60.66030230708035
